"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0032467","positive regulation of cytokinesis",21,-0.675102388004413,-2.4695823622241,1.54043933006158e-05,0.000294662808163735,0.000251017782040614,594,"tags=57%, list=10%, signal=52%","Nup62/Kif23/Racgap1/Ect2/Cdc25b/Incenp/Birc5/Cit/Cdca8/Aurkb/Kif20b/Kif14"
"GO:0034501","protein localization to kinetochore",12,-0.775164920028423,-2.3540338503044,1.57125988129719e-05,0.000297237228373568,0.000253210882877262,609,"tags=67%, list=10%, signal=60%","Mtbp/Cdk1/Zwilch/Kntc1/Knl1/Spdl1/Aurkb/Ttk"
"GO:1903083","protein localization to condensed chromosome",12,-0.775164920028423,-2.3540338503044,1.57125988129719e-05,0.000297237228373568,0.000253210882877262,609,"tags=67%, list=10%, signal=60%","Mtbp/Cdk1/Zwilch/Kntc1/Knl1/Spdl1/Aurkb/Ttk"
"GO:0070192","chromosome organization involved in meiotic cell cycle",35,-0.568578485959107,-2.31568894035378,1.65641827203256e-05,0.000311625063925246,0.000265467613175374,813,"tags=49%, list=13%, signal=42%","Mnd1/Ncaph2/Smc4/Ncapd3/Dmc1/Ccne2/Spdya/Ndc1/Smc2/Ccne1/Rad51/Ncaph/Trip13/Ncapd2/Brip1/Fancd2/Haspin"
"GO:0007099","centriole replication",28,-0.599180904697987,-2.33504239204111,1.68440744451502e-05,0.00031344625489236,0.00026701905198805,1244,"tags=61%, list=21%, signal=48%","Cdk2/Cep152/Ccp110/Kat2a/Mdm1/Cep295/Cetn4/Cdk5rap2/Alms1/Sass6/Nup62/Wdr90/Cep72/Plk4/Wdr62/Stil/D7Ertd443e"
"GO:0098534","centriole assembly",28,-0.599180904697987,-2.33504239204111,1.68440744451502e-05,0.00031344625489236,0.00026701905198805,1244,"tags=61%, list=21%, signal=48%","Cdk2/Cep152/Ccp110/Kat2a/Mdm1/Cep295/Cetn4/Cdk5rap2/Alms1/Sass6/Nup62/Wdr90/Cep72/Plk4/Wdr62/Stil/D7Ertd443e"
"GO:0071897","DNA biosynthetic process",76,-0.441962430779493,-2.17403169745822,1.74933229400545e-05,0.000323263993845214,0.000275382601741603,1659,"tags=51%, list=27%, signal=38%","Cct8/Nhp2/Pdgfrb/Vegfa/Ddx39b/Hsp90aa1/Acd/Dntt/Rfc3/Cdk2/Mad2l2/Pold3/Rfc2/Polh/Tfdp1/Pold2/Src/Chek1/Pcna/Dtl/Rpa1/Pold1/Pole2/Pola1/Cdkn1a/Lin9/Rfc4/Chtf18/Rrm1/Lig1/Cdk1/Pole/Dscc1/Rfc5/Polq/Pclaf/Tk1/Ccna2/Pif1"
"GO:0051054","positive regulation of DNA metabolic process",132,-0.37688837065721,-2.05096276104076,1.75604856469655e-05,0.000323263993845214,0.000275382601741603,2041,"tags=54%, list=34%, signal=36%","Kat5/Terf2ip/Smarca4/Cacybp/Hnrnpd/Mre11a/Cct3/Dhx9/Tcp1/Trim28/Baz1a/Bcl7a/Parp1/Ddx11/Hmgb1/Cct8/Prkdc/Pdgfrb/Vegfa/Fh1/Ddx39b/Tfrc/Smarca5/Spidr/Hdac10/Acd/Slf1/Ruvbl2/Rfc3/Cdk2/Prmt1/Mad2l2/Rfc2/Nsd2/Paxip1/Rnf168/Anxa3/Mdc1/Dmap1/Dpf1/Pcna/Mrnip/Pkib/Dpf3/Skp2/Tigar/Dbf4/Rtel1/Dna2/Rfc4/Mapkapk5/Chtf18/Timeless/Blm/Cdk1/Atad5/Cdt1/Fmn2/Dscc1/Rfc5/Cdc7/Fancb/Brca1/E2f8/E2f7/Ccna2/Pagr1a/Rad51ap1/Aurkb/Foxm1/Nek2"
"GO:0010569","regulation of double-strand break repair via homologous recombination",46,-0.517712306427481,-2.24525222944478,1.8874989939547e-05,0.000345604093866358,0.000294413718674274,1280,"tags=50%, list=21%, signal=40%","Ruvbl2/Prmt1/Mad2l2/Rpa2/C1qbp/Mdc1/Dmap1/Chek1/Radx/Mrnip/Cgas/Skp2/Rmi2/Rtel1/Timeless/Blm/Plk1/Rad51/Fancb/Polq/Fignl1/Parpbp/Rad51ap1"
"GO:0007155","cell adhesion",379,0.265402108435443,1.67665633340233,1.89784767453131e-05,0.000345650555191233,0.000294453298215355,1038,"tags=25%, list=17%, signal=22%","Ndnf/Rap1gap/Slit2/Plpp3/Cd74/Ntng1/Loxl3/Ncam2/Amelx/Gas6/Ctla4/Jup/H2-Eb1/Klf4/Pcdhgb4/Tgm2/Fzd4/Igdcc4/Cd200/Il7/Epha5/Sdc4/Nphs1/Epha1/Robo1/H2-Aa/Elane/Smoc1/Arg1/Dlg2/Jam3/Nfkbiz/Tmem8b/Bcam/Scarf1/Sfn/Tjp3/Fyb2/Csf1/H2-DMb2/Cdh23/Srf/Ephb4/Dbn1/Ccm2l/Mmrn1/Cadm1/Cd55/Pdcd1lg2/Pcdhgc4/Prkx/Itgb3/Palld/Tnfrsf14/Nectin4/Cd86/Robo4/Thbs1/Zc3h12d/Ptafr/Ptprm/Magi1/Il12rb1/Plcb1/Sdc2/Rin2/Adgre5/Ntng2/App/Cldn12/Cd276/Cd200r1/Tgfbi/Icosl/Cd274/Clstn1/Ets1/Lax1/Card11/Socs1/Parp12/Dusp22/Il1rapl1/St6gal1/Zan/Gpm6b/Capn1/Ppard/Ccl5/Rgcc/Lpxn/Cd59b/Camsap3/Cd46/Coro2b"
"GO:0090306","meiotic spindle assembly",10,-0.805989584400879,-2.29180120965026,1.93249813964434e-05,0.000350099133869959,0.000298242959897214,862,"tags=90%, list=14%, signal=77%","Ska2/Ska3/Ccnb2/Aurka/Fbxo5/Cenpe/Ska1/Ndc80/Aspm"
"GO:0090235","regulation of metaphase plate congression",10,-0.804601379517784,-2.287853901035,2.11509277853914e-05,0.000381161982827264,0.000324704824893737,369,"tags=60%, list=6%, signal=56%","Cdk1/Incenp/Birc5/Cdca8/Aurkb/Spag5"
"GO:0006312","mitotic recombination",16,-0.712856703043159,-2.34163160108491,2.14775956622352e-05,0.000385022447892636,0.000327993483494372,586,"tags=56%, list=10%, signal=51%","Xrcc3/Dmc1/Rad51c/Blm/Gen1/Rad51/Brca2/Ankle1/Eme1"
"GO:0051129","negative regulation of cellular component organization",248,-0.31460471238184,-1.89031239839072,2.1679880666005e-05,0.000386624538543755,0.000329358274810854,609,"tags=20%, list=10%, signal=19%","Mtbp/Fcgr2b/Xrcc3/Cdc20/Ska3/Bok/Arhgap24/Rtel1/Bag5/Fbxo5/Ccnb1/Ckap2/Lmna/Kif24/Plk1/Gen1/Zwilch/Cenpe/Anapc15/Kntc1/Ska1/Kank3/Thy1/Incenp/Birc5/Ptn/Nuf2/Mad2l1/Trip13/Bub1/Vil1/Ccnf/Cit/Rps6ka2/Tpx2/Spc24/Cdca8/Paqr3/Knl1/Spdl1/Bub1b/Aurkb/Spc25/Ttk/Ndc80/Haspin/Kif14/Recql4/Pif1/Kifc1"
"GO:2001252","positive regulation of chromosome organization",57,-0.471695261239168,-2.17846106131607,2.22469600395624e-05,0.000394681819561978,0.000336222123095869,793,"tags=33%, list=13%, signal=29%","Ncaph2/Pkib/Smc4/Ncapd3/Ska3/Rtel1/Mapkapk5/Cdk1/Smc2/Fen1/Ska1/Ncaph/Ncapd2/Bub1/Ncapg2/Sgo2a/Aurkb/Ncapg/Nek2"
"GO:0044773","mitotic DNA damage checkpoint signaling",38,-0.547613613550416,-2.29799028307835,2.5824702540962e-05,0.000455792688145638,0.000388281338800899,936,"tags=47%, list=15%, signal=40%","Rfwd3/Chek1/Donson/Mrnip/Topbp1/Rad9a/Tipin/Dtl/Cdkn1a/Blm/Cdk1/Plk1/Brca1/Clspn/Eme1/Fancd2/Ticrr/D7Ertd443e"
"GO:0006301","postreplication repair",14,-0.747069035184056,-2.37334466052653,2.69233472982774e-05,0.00047160131706649,0.000401748416622985,1235,"tags=86%, list=20%, signal=68%","Mad2l2/Pold3/Polh/Pold2/Pcna/Dtl/Pold1/Pole2/Rad18/Polq/Brca1/Pclaf"
"GO:0140546","defense response to symbiont",321,0.276884488738574,1.72110985895951,2.69958697853482e-05,0.00047160131706649,0.000401748416622985,1408,"tags=34%, list=23%, signal=28%","Cd74/F830016B08Rik/Tmem106a/Gbp4/Gbp9/Pbld1/Ifit1/Stx11/Cd200/Hck/Tlr3/Ifit1bl2/Ccl3/Wfdc2/Ifi213/Elane/Arg1/Nod2/Zbp1/Kynu/Rnase4/Ccl4/Relb/Nfkbiz/Klrb1f/Sfn/Csf1/Susd4/Tnip3/Oas2/Trim30c/Isg15/Cadm1/Cd55/Trim30b/Ddx60/Iigp1/Oas3/Trim17/Rsad2/Gm12185/Tnfrsf14/Oasl2/Nectin4/Cd86/C1rl/Il27/Wfdc18/P2rx7/Ifitm7/Nmb/Tbkbp1/Hvcn1/Cr2/Irf7/Gimap6/Gbp6/Il12rb1/Ccl27a/Nod1/App/Gbp5/Trim34a/Isg20/Samhd1/Vamp4/Oasl1/Pld3/Cd274/Trim12a/Pim1/Rnase6/Wdfy1/Map4k2/Neurl3/Znfx1/Ifitm1/Stxbp4/Trim12c/Ccl5/Kcnk6/Star/Irgm2/C1ra/Wfdc17/Trim30d/Casp4/Mmp2/Tfeb/Axl/Gimap5/Pla2g6/Ifi206/Stat2/Nlrp1b/Ikbke/Parp14/Rnf19b/Il18/Ifitm3/Oas1c/Vnn1/Stat1/Gpr146/Tslp/Gata3/Letmd1/Irak3/Tirap"
"GO:0007076","mitotic chromosome condensation",12,-0.765281170556896,-2.32401871388279,2.78467709725809e-05,0.000483996669086889,0.000412307787149462,830,"tags=75%, list=14%, signal=65%","Phf13/Ncaph2/Smc4/Ncapd3/Smc2/Ncaph/Ncapd2/Nusap1/Ncapg"
"GO:0051987","positive regulation of attachment of spindle microtubules to kinetochore",11,-0.769632819555693,-2.25328629337305,3.65541826390324e-05,0.000632128895737611,0.000538498884065704,433,"tags=55%, list=7%, signal=51%","Ccnb1/Cenpe/Incenp/Birc5/Cdca8/Aurkb"
"GO:0019985","translesion synthesis",11,-0.766312843239887,-2.24356625943394,4.08545788221366e-05,0.000702945115010029,0.000598825908046234,1235,"tags=91%, list=20%, signal=73%","Mad2l2/Pold3/Polh/Pold2/Pcna/Dtl/Pold1/Pole2/Polq/Pclaf"
"GO:0060623","regulation of chromosome condensation",12,-0.757091540664461,-2.29914830825665,4.28364332017917e-05,0.000733359736414674,0.000624735560011394,793,"tags=83%, list=13%, signal=73%","Mcph1/Ncaph2/Smc4/Ncapd3/Ccnb1/Smc2/Ncaph/Ncapd2/Ncapg2/Ncapg"
"GO:0060236","regulation of mitotic spindle organization",17,-0.688152068234187,-2.32815335340487,4.362105637225e-05,0.000743077099594946,0.000633013601505655,906,"tags=59%, list=15%, signal=50%","Bora/Rcc1/Sass6/Nup62/Tacc3/Plk1/Ccsap/Stil/Tpx2/Gpsm2"
"GO:0009617","response to bacterium",226,0.300030327563808,1.77521552615113,4.76215979256274e-05,0.000807209659887862,0.000687646940343478,1411,"tags=36%, list=23%, signal=29%","Serpina3f/Gbp4/Ly6a/Gbp9/Ifit1/Cd200/Hck/Abcb1a/Wfdc2/Unc13b/Elane/Nod2/Kyat1/Rnase4/Naaladl2/Rgs1/Nfkbiz/Pde2a/Sfn/Tnip3/Oas2/Trim30c/Isg15/Chd7/Cd55/Syt11/Pdcd1lg2/Iigp1/Oas3/Slfn2/Ifi44/Tnfrsf14/Cd86/Il27/Wfdc18/P2rx7/Rab34/Slc30a1/Ptafr/Bank1/Gimap6/Gbp6/Ccl27a/Nod1/AA467197/App/Gbp5/Zfp36/Cd274/Pim1/Rnase6/Znfx1/Cmpk2/Casp9/Ppard/Trim12c/Pygl/Star/Irgm2/Wfdc17/Tnfrsf11a/Trim30d/Casp4/Mecom/Pglyrp2/Tfeb/Fos/Axl/Mgst1/Pla2g6/Tnfrsf1b/Car5b/Il18/Oas1c/Abca1/Stat1/Tslp/Letmd1/Irak3/Plscr4/Tirap/Rara"
"GO:0000377","RNA splicing, via transesterification reactions with bulged adenosine as nucleophile",89,-0.402964456316195,-2.04812124192546,4.85529453306555e-05,0.000814927866726297,0.000694221937622531,3178,"tags=92%, list=52%, signal=44%","Rbm5/Rsrp1/Zbtb7a/Bud13/Mfap1b/Mbnl2/Celf2/Syf2/Khdrbs1/Hnrnpu/Rnps1/Hnrnpa1/Sf3a1/Bud31/Khdrbs3/Prpf3/Zmat2/Psip1/Tra2b/Rbm42/Snrpa/Larp7/Dyrk1a/Plrg1/Rbm15/Snrpb/Phf5a/Sf3b5/Srsf2/Lsm6/Npm1/Sart1/Srsf3/Sde2/Crnkl1/Rbm8a/Gpkow/Ptbp1/Lsm3/Srsf4/Magoh/Sf3a2/Cactin/Srpk1/Ncl/Lsm8/Snrpd1/Cwf19l1/Usp39/Snrpd3/Lsm2/Dhx9/Hnrnpul1/Srsf10/Dhx40/Sf3b2/Xab2/Ddx39b/Wtap/Hnrnpul2/Hnrnpa3/Snrnp35/Upf3a/Snu13/U2af1/Smn1/Rbmx2/Prpf19/Eif4a3/Sf3b4/Usp49/Ppil1/Gemin8/Ncbp2/Sart3/C1qbp/Snrpa1/Tfip11/Rbm11/Gemin6/Tssc4/Rbm44"
"GO:0000398","mRNA splicing, via spliceosome",89,-0.402964456316195,-2.04812124192546,4.85529453306555e-05,0.000814927866726297,0.000694221937622531,3178,"tags=92%, list=52%, signal=44%","Rbm5/Rsrp1/Zbtb7a/Bud13/Mfap1b/Mbnl2/Celf2/Syf2/Khdrbs1/Hnrnpu/Rnps1/Hnrnpa1/Sf3a1/Bud31/Khdrbs3/Prpf3/Zmat2/Psip1/Tra2b/Rbm42/Snrpa/Larp7/Dyrk1a/Plrg1/Rbm15/Snrpb/Phf5a/Sf3b5/Srsf2/Lsm6/Npm1/Sart1/Srsf3/Sde2/Crnkl1/Rbm8a/Gpkow/Ptbp1/Lsm3/Srsf4/Magoh/Sf3a2/Cactin/Srpk1/Ncl/Lsm8/Snrpd1/Cwf19l1/Usp39/Snrpd3/Lsm2/Dhx9/Hnrnpul1/Srsf10/Dhx40/Sf3b2/Xab2/Ddx39b/Wtap/Hnrnpul2/Hnrnpa3/Snrnp35/Upf3a/Snu13/U2af1/Smn1/Rbmx2/Prpf19/Eif4a3/Sf3b4/Usp49/Ppil1/Gemin8/Ncbp2/Sart3/C1qbp/Snrpa1/Tfip11/Rbm11/Gemin6/Tssc4/Rbm44"
"GO:0098542","defense response to other organism",329,0.272480424099012,1.70378284861222,4.89177878621407e-05,0.000817046368975462,0.000696026650403039,1408,"tags=33%, list=23%, signal=27%","Cd74/F830016B08Rik/Tmem106a/Gbp4/Gbp9/Pbld1/Ifit1/Stx11/Cd200/Hck/Tlr3/Ifit1bl2/Ccl3/Wfdc2/Ifi213/Elane/Arg1/Nod2/Zbp1/Kynu/Batf2/Rnase4/Ccl4/Relb/Nfkbiz/Klrb1f/Sfn/Csf1/Susd4/Tnip3/Oas2/Trim30c/Isg15/Cadm1/Cd55/Trim30b/Ddx60/Iigp1/Oas3/Trim17/Rsad2/Gm12185/Tnfrsf14/Oasl2/Nectin4/Cd86/C1rl/Il27/Wfdc18/P2rx7/Ifitm7/Nmb/Tbkbp1/Hvcn1/Cr2/Irf7/Gimap6/Gbp6/Il12rb1/Ccl27a/Nod1/App/Gbp5/Trim34a/Isg20/Samhd1/Vamp4/Oasl1/Pld3/Cd274/Trim12a/Pim1/Rnase6/Wdfy1/Map4k2/Neurl3/Znfx1/Ifitm1/Stxbp4/Trim12c/Ccl5/Kcnk6/Star/Irgm2/C1ra/Wfdc17/Trim30d/Casp4/Mmp2/Tfeb/Axl/Gimap5/Pla2g6/Ifi206/Stat2/Nlrp1b/Ikbke/Parp14/Rnf19b/Il18/Ifitm3/Oas1c/Vnn1/Stat1/Gpr146/Tslp/Gata3/Letmd1/Irak3/Tirap"
"GO:0045087","innate immune response",307,0.276841802616926,1.7089848703803,5.06904963829485e-05,0.000842544949588426,0.000717748418380942,1408,"tags=33%, list=23%, signal=27%","Cd74/F830016B08Rik/Tmem106a/Gbp4/Gbp9/Pbld1/Ifit1/Stx11/Cd200/Hck/Tlr3/Ifit1bl2/Wfdc2/Ifi213/Arg1/Nod2/Zbp1/Kynu/Relb/Nfkbiz/Klrb1f/Sfn/Csf1/Susd4/Tnip3/Oas2/Trim30c/Isg15/Cadm1/Cd55/Trim30b/Ddx60/Iigp1/Oas3/Trim17/Rsad2/Gm12185/Tnfrsf14/Oasl2/Nectin4/Cd86/C1rl/Il27/Wfdc18/P2rx7/Ifitm7/Nmb/Tbkbp1/Hvcn1/Cr2/Irf7/Gimap6/Gbp6/Il12rb1/Nod1/App/Gbp5/Trim34a/Isg20/Samhd1/Vamp4/Oasl1/Pld3/Cd274/Trim12a/Pim1/Rnase6/Wdfy1/Map4k2/Neurl3/Znfx1/Ifitm1/Stxbp4/Trim12c/Ccl5/Kcnk6/Star/Irgm2/C1ra/Wfdc17/Trim30d/Casp4/Mmp2/Tfeb/Axl/Gimap5/Ifi206/Stat2/Nlrp1b/Ikbke/Parp14/Rnf19b/Il18/Ifitm3/Oas1c/Vnn1/Stat1/Gpr146/Gata3/Letmd1/Irak3/Tirap"
"GO:0030334","regulation of cell migration",293,0.275429839163778,1.68278541984745,5.14924082759376e-05,0.000851739159115025,0.000725580794979014,1166,"tags=27%, list=19%, signal=23%","Slit2/Plpp3/Cd74/Pdgfa/Ntng1/Pdgfc/Mtus1/Nav3/Rhoj/Gas6/Jup/Egr1/Klf4/Fzd4/Fam110c/Cd200/Sdc4/Ccl3/Epha1/Robo1/Mcc/Elane/Pdgfd/Tcaf1/Nod2/Sema3d/Ccl4/Mmp28/Jam3/Ctsh/Plxna1/Csf1/Ppargc1a/Srf/Mmrn1/Pitx2/Prkx/Cxcl17/Itgb3/Tnfrsf14/Robo4/Thbs1/Cpeb1/Ptafr/Ptprm/Phactr1/Plcb1/Sema7a/Sdc2/Ccl27a/Rin2/Ntng2/App/Cd200r1/Pink1/Arap3/Cd274/Glipr2/Ets1/Rap2a/Dusp22/Ttbk2/Capn1/Ifitm1/Ppard/Ccl5/Rgcc/Camsap3/Abi3/Hbegf/P2rx4/Meak7/Mylk/Myadm/Mmp2/Plxna4/Syde1/Dnaja4"
"GO:0006364","rRNA processing",84,-0.409915339757461,-2.06574925670754,5.22354145699226e-05,0.00085807846398707,0.000730981131243289,2801,"tags=88%, list=46%, signal=48%","Naf1/Mterf4/Tfb1m/Ebna1bp2/Myg1/Pop7/Nop9/Mphosph10/Ngdn/Riok1/Wdr55/Rbm34/Mphosph6/Gar1/Pin4/Tsr1/Dkc1/Mrto4/Heatr1/Ddx21/Lsm6/Urb1/Npm1/Sart1/Sde2/Nat10/Utp20/Eif6/Pdcd11/Ftsj3/Nol11/Wdr74/Ncl/Bysl/Exosc2/Pak1ip1/Trmt2b/Gtf2h5/Fbl/Wdr3/Ddx49/Rrp1/Pa2g4/Pes1/Mrm2/Tsr2/Pih1d1/Npm3/Prkdc/Nhp2/Pwp1/Rexo4/Exosc5/Eri1/Rpp30/Snu13/Dis3/Mrm3/Nop2/Exosc7/Pop4/Eif4a3/Ddx27/Rrs1/Nol10/Suv39h1/Wdr46/Mrm1/Znhit3/Utp4/Ak6/Lyar/Ddx51/Rpusd2"
"GO:0000375","RNA splicing, via transesterification reactions",90,-0.404273061723237,-2.06402545609752,5.23768688590238e-05,0.00085807846398707,0.000730981131243289,3178,"tags=92%, list=52%, signal=45%","Rbm5/Rsrp1/Zbtb7a/Bud13/Mfap1b/Mbnl2/Celf2/Syf2/Khdrbs1/Hnrnpu/Rnps1/Hnrnpa1/Sf3a1/Bud31/Khdrbs3/Prpf3/Zmat2/Psip1/Tra2b/Rbm42/Snrpa/Larp7/Dyrk1a/Plrg1/Rbm15/Snrpb/Phf5a/Sf3b5/Srsf2/Lsm6/Npm1/Sart1/Srsf3/Sde2/Crnkl1/Rbm8a/Gpkow/Ptbp1/Lsm3/Srsf4/Magoh/Sf3a2/Cactin/Srpk1/Ncl/Lsm8/Snrpd1/Cwf19l1/Usp39/Snrpd3/Lsm2/Dhx9/Hnrnpul1/Srsf10/Dhx40/Sf3b2/Xab2/Ddx39b/Wtap/Hnrnpul2/Hnrnpa3/Snrnp35/Upf3a/Snu13/U2af1/Smn1/Rbmx2/Prpf19/Eif4a3/Snrnp40/Sf3b4/Usp49/Ppil1/Gemin8/Ncbp2/Sart3/C1qbp/Snrpa1/Tfip11/Rbm11/Gemin6/Tssc4/Rbm44"
"GO:0000731","DNA synthesis involved in DNA repair",17,-0.68492494400197,-2.31723535947604,5.37101392872648e-05,0.000871580648908031,0.00074248339219262,1235,"tags=76%, list=20%, signal=61%","Mad2l2/Pold3/Polh/Pold2/Pcna/Dtl/Pold1/Pole2/Pola1/Rrm1/Pole/Polq/Pclaf"
"GO:1903490","positive regulation of mitotic cytokinesis",10,-0.787532464398374,-2.23931907989688,5.35205556478563e-05,0.000871580648908031,0.00074248339219262,594,"tags=70%, list=10%, signal=63%","Nup62/Ect2/Incenp/Birc5/Cdca8/Aurkb/Kif20b"
"GO:1902412","regulation of mitotic cytokinesis",11,-0.757182165457175,-2.2168339910402,5.98992686396251e-05,0.000965682255709693,0.000822646806004538,594,"tags=64%, list=10%, signal=58%","Nup62/Ect2/Incenp/Birc5/Cdca8/Aurkb/Kif20b"
"GO:0001819","positive regulation of cytokine production",167,0.333051929575001,1.88409719520758,6.00731076127817e-05,0.000965682255709693,0.000822646806004538,1466,"tags=40%, list=24%, signal=31%","Cd74/Cd7/Tmem106a/Egr1/Gbp4/Chil5/Pbld1/Ltb/Cd200/Il7/Tlr3/Ccl3/Elane/Sulf2/Nod2/Ccl4/Rora/Oas2/Pbld2/Isg15/Ccm2l/Cadm1/Cd55/Cxcl17/Oas3/Rsad2/Tnfrsf14/Lurap1/Gprc5b/Il27/P2rx7/Thbs1/Nmb/Ptafr/Irf7/Il12rb1/Plcb1/Sema7a/Nod1/App/Gbp5/Cd276/Icosl/Cd274/Card11/Setd4/Ccl5/Rgcc/Cd46/Casp4/Xaf1/Gimap5/Nlrp1b/Prkcq/Ikbke/Il18/Oas1c/Stat3/Stat1/Tslp/Gata3/Irak3/Tirap/Rara/Htr2b/Tnfrsf1a/Arrdc4"
"GO:0006397","mRNA processing",154,-0.33388276442668,-1.86883267869022,6.0901027390614e-05,0.000974416438249823,0.000830087294143587,3055,"tags=84%, list=50%, signal=43%","Rnasel/Clasrp/Mfap1b/Mbnl2/Zc3h3/Celf2/Dus3l/Syf2/Khdrbs1/Ivns1abp/Tut1/Hnrnpu/Rnps1/Tcerg1/Hnrnpa1/Sf3a1/Bud31/Khdrbs3/Prpf3/Rbm38/Zmat2/Psip1/Myg1/Safb/Kat8/Tra2b/Rbm42/Snrpa/Larp7/Dyrk1a/Plrg1/Pabpc1/Rbm15/Snrpb/Cpsf7/Hnrnpf/Phf5a/Ncbp3/Sf3b5/Zcchc8/Srsf2/Lsm6/Npm1/Sart1/Ptcd2/Srsf3/Sde2/Crnkl1/Rbm8a/Trmt6/Gpkow/Nudt21/Ptbp1/Lsm3/Srsf4/Magoh/Sf3a2/Tsen54/Cactin/Srpk1/Syncrip/Ncl/Lsm8/Snrpd1/Cwf19l1/Usp39/Snrpd3/Lsm2/Pde12/Dhx9/Hnrnpul1/Srsf10/Cstf2t/Dhx40/Trub1/Tsen15/Sf3b2/Zfp830/Thoc5/Ybx1/Pcbp1/Xab2/Ddx39b/Wtap/Hnrnpul2/Cpsf4/Hnrnpa3/Snrnp35/Smndc1/Upf3a/Pus1/Mbnl3/Grsf1/Snu13/U2af1/Smn1/Rbmx2/Prpf19/Raly/Mblac1/Eif4a3/Snrnp40/Sf3b4/Usp49/Trmt61a/Tbrg4/Ppil1/Gemin8/Ncbp2/Sart3/C1qbp/Snrpa1/Tfip11/Lsm11/Ttf2/Rbm11/Gemin6/Thoc3/Pcif1/Tssc4/Ppp1r8/Rbm44/Slbp/Ppih/Rpusd2/Alyref/Cpsf4l/Ccnb1/Tent4a"
"GO:0033365","protein localization to organelle",314,-0.275266030458209,-1.6908676581777,6.49098447606478e-05,0.00103372701609515,0.000880612875553269,1188,"tags=28%, list=20%, signal=24%","Ccdc40/Ehd1/Rrs1/Hdgf/Mcph1/Ran/Rad21/Zbtb16/Zw10/Rpa2/Ttc21a/Nup85/Akap1/Nup35/Optn/Dnah11/Nup133/Mdc1/Ezr/Mmgt1/Dnlz/Xpo1/Timm8a1/Dmap1/Nup107/Mis18a/Spata7/Scml2/Src/Hspd1/Git1/Nup188/Cep131/Rangap1/Ipo9/Mrnip/Nprl2/Topbp1/Cenpa/Nup93/Fkrp/Hras/Cntln/Mms22l/Ezh2/Timm50/Neurl1b/Mtbp/Tmem107/Nup62/Skp2/Rpa1/Lmnb1/Aurka/Nptxr/Pola2/Cdkn1a/Crocc/Mid2/Tulp3/Mcm8/Tmem108/Cdk1/Cep72/Lmna/Lmnb2/Plk1/Zwilch/Ect2/Kntc1/Brca1/Kpna2/Bard1/Rapsn/Esco2/Stil/Nphp4/Paqr3/Knl1/Spdl1/Bub1b/Aurkb/Kif20b/Ttk/Spag5/Haspin/Gpc6/Kif2c/Gpsm2"
"GO:0007064","mitotic sister chromatid cohesion",11,-0.754732618950761,-2.20966235097025,6.97651355046985e-05,0.00110590659244485,0.000942101318145807,567,"tags=91%, list=9%, signal=83%","Naa50/Slf1/Smc3/Cdc20/Dscc1/Sgo1/Cdca5/Bub1/Esco2/Haspin"
"GO:0051053","negative regulation of DNA metabolic process",65,-0.447600971577337,-2.12628880891902,7.25118244936118e-05,0.00114414970998215,0.00097467992079456,888,"tags=32%, list=15%, signal=28%","Src/Chek1/Radx/Cgas/Tipin/Rmi2/Rtel1/Cdkn1a/Fbxo5/Gmnn/Timeless/Blm/Rad18/Cdt1/Plk1/Aunip/Fancb/Polq/Parpbp/Ankle1/Pif1"
"GO:0010971","positive regulation of G2/M transition of mitotic cell cycle",21,-0.64708372366431,-2.36708768808744,7.40801802821778e-05,0.00116276938755946,0.000990541678838925,537,"tags=52%, list=9%, signal=48%","Dtl/Lmnb1/Rad51c/Fbxo5/Ccnb1/Rrm1/Cdk1/Cdc7/Cdc25b/Rad51b/Cdc25c"
